code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,total_clicks_30,active_days_30,unique_resources_30,avg_clicks_per_active_day_30,assessments_submitted_30,avg_score_30,late_submissions_30,has_early_assessment,support_needed
BBB,2013J,578546,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-35.0,171,7,26,24.428571428571427,1,65.0,0,1,0
BBB,2013J,578578,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass,-142.0,41,5,8,8.2,1,69.0,0,1,0
BBB,2013J,578600,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-117.0,130,14,7,9.285714285714286,1,73.0,0,1,0
BBB,2013J,578676,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-56.0,51,6,11,8.5,1,73.0,0,1,1
BBB,2013J,578717,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-164.0,144,12,23,12.0,1,68.0,0,1,0
BBB,2013J,578739,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-121.0,3,1,2,3.0,0,,0,0,1
BBB,2013J,578854,F,Wales,HE Qualification,10-20,0-35,0,60,N,Withdrawn,-87.0,163,7,16,23.285714285714285,1,79.0,0,1,1
BBB,2013J,579255,F,Wales,Lower Than A Level,50-60%,0-35,0,135,N,Withdrawn,-38.0,98,9,10,10.88888888888889,1,78.0,0,1,1
BBB,2013J,579279,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-101.0,148,8,11,18.5,1,70.0,0,1,0
BBB,2013J,579316,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-74.0,0,0,0,0.0,1,68.0,0,1,0
BBB,2013J,579486,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-117.0,10,1,5,10.0,0,,0,0,1
BBB,2013J,579549,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-29.0,60,7,13,8.571428571428571,1,81.0,0,1,0
BBB,2013J,579571,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-164.0,144,9,17,16.0,1,67.0,0,1,0
BBB,2013J,579575,F,Ireland,Lower Than A Level,30-40%,0-35,0,75,N,Pass,-24.0,54,7,11,7.714285714285714,1,57.0,0,1,0
BBB,2013J,579619,F,Ireland,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-63.0,374,21,17,17.80952380952381,1,71.0,0,1,0
BBB,2013J,579718,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-59.0,10,2,3,5.0,0,,0,0,1
BBB,2013J,579762,F,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-29.0,218,10,25,21.8,1,76.0,0,1,0
BBB,2013J,580094,F,North Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-144.0,574,29,16,19.79310344827586,1,85.0,0,1,0
BBB,2013J,580314,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,-74.0,6,1,6,6.0,0,,0,0,1
BBB,2013J,580346,F,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-158.0,2698,31,20,87.03225806451613,1,79.0,0,1,0
BBB,2013J,580360,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-116.0,25,3,8,8.333333333333334,1,67.0,0,1,0
BBB,2013J,580412,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-109.0,37,5,9,7.4,1,85.0,0,1,1
BBB,2013J,580540,F,South East Region,A Level or Equivalent,10-20,0-35,0,120,Y,Pass,-59.0,93,12,21,7.75,1,60.0,0,1,0
BBB,2013J,580592,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-51.0,97,9,16,10.777777777777779,1,48.0,0,1,1
BBB,2013J,580612,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-154.0,411,15,19,27.4,1,85.0,0,1,0
BBB,2013J,580646,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-74.0,166,15,21,11.066666666666666,1,77.0,0,1,0
BBB,2013J,580684,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-148.0,30,8,3,3.75,1,73.0,0,1,1
BBB,2013J,580880,M,Ireland,A Level or Equivalent,20-30%,0-35,0,75,N,Pass,-72.0,273,20,21,13.65,1,72.0,0,1,0
BBB,2013J,580883,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,Pass,-35.0,587,22,31,26.681818181818183,1,71.0,0,1,0
BBB,2013J,580960,F,South West Region,A Level or Equivalent,10-20,35-55,0,120,N,Pass,-95.0,412,12,16,34.333333333333336,1,72.0,0,1,0
BBB,2013J,580975,F,Ireland,HE Qualification,50-60%,0-35,0,60,N,Fail,-8.0,120,7,14,17.142857142857142,1,92.0,0,1,1
BBB,2013J,581027,F,Wales,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-101.0,91,8,14,11.375,0,,0,0,1
BBB,2013J,581038,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-149.0,350,23,19,15.217391304347826,1,54.0,0,1,1
BBB,2013J,581139,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-102.0,32,4,12,8.0,1,73.0,0,1,0
BBB,2013J,581235,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,-148.0,342,22,21,15.545454545454545,1,86.0,0,1,1
BBB,2013J,581305,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-149.0,2,1,1,2.0,1,71.0,0,1,1
BBB,2013J,581431,F,Ireland,Lower Than A Level,40-50%,0-35,0,75,N,Fail,-45.0,12,2,2,6.0,0,,0,0,1
BBB,2013J,581530,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-107.0,47,4,12,11.75,1,70.0,0,1,0
BBB,2013J,581586,F,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Pass,-142.0,90,12,9,7.5,1,70.0,0,1,0
BBB,2013J,581625,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-31.0,114,9,13,12.666666666666666,1,75.0,0,1,1
BBB,2013J,581657,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-148.0,147,11,19,13.363636363636363,1,65.0,0,1,0
BBB,2013J,581826,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,-51.0,36,7,12,5.142857142857143,0,,0,0,1
BBB,2013J,582093,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-18.0,18,3,4,6.0,1,56.0,0,1,1
BBB,2013J,582123,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-149.0,15,3,5,5.0,1,79.0,0,1,0
BBB,2013J,582182,M,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Fail,-28.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,582184,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-102.0,113,12,14,9.416666666666666,1,87.0,0,1,1
BBB,2013J,582190,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-107.0,284,14,11,20.285714285714285,1,62.0,0,1,1
BBB,2013J,582218,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-108.0,40,3,10,13.333333333333334,1,46.0,0,1,1
BBB,2013J,582243,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-49.0,85,5,16,17.0,1,70.0,0,1,1
BBB,2013J,582301,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-44.0,77,6,9,12.833333333333334,1,72.0,0,1,1
BBB,2013J,582305,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-46.0,440,23,13,19.130434782608695,1,87.0,0,1,0
BBB,2013J,582333,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-42.0,157,21,14,7.476190476190476,1,93.0,0,1,0
BBB,2013J,582390,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-90.0,123,9,13,13.666666666666666,1,74.0,0,1,0
BBB,2013J,582394,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,-53.0,427,17,16,25.11764705882353,1,62.0,0,1,0
BBB,2013J,582406,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-28.0,30,5,9,6.0,1,75.0,0,1,0
BBB,2013J,582439,F,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Fail,-149.0,5,1,3,5.0,0,,0,0,1
BBB,2013J,582446,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-117.0,135,8,17,16.875,1,88.0,0,1,0
BBB,2013J,582474,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-117.0,138,9,17,15.333333333333334,1,73.0,0,1,0
BBB,2013J,582574,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-28.0,296,20,21,14.8,1,68.0,0,1,0
BBB,2013J,582578,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-109.0,185,13,17,14.23076923076923,1,70.0,0,1,0
BBB,2013J,582591,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,-144.0,1363,25,15,54.52,1,61.0,0,1,1
BBB,2013J,582636,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-29.0,74,2,22,37.0,1,60.0,1,1,0
BBB,2013J,582650,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-15.0,223,9,20,24.77777777777778,1,86.0,0,1,0
BBB,2013J,582833,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-38.0,0,0,0,0.0,1,52.0,0,1,1
BBB,2013J,582878,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,-146.0,1,1,1,1.0,0,,0,0,0
BBB,2013J,582940,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-19.0,136,7,15,19.428571428571427,1,66.0,0,1,0
BBB,2013J,582958,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Distinction,-8.0,596,23,31,25.91304347826087,1,90.0,0,1,0
BBB,2013J,582975,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-99.0,79,7,15,11.285714285714286,1,95.0,0,1,0
BBB,2013J,583007,M,Wales,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,-51.0,1,1,1,1.0,0,,0,0,1
BBB,2013J,583012,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,-142.0,12,2,7,6.0,1,61.0,0,1,0
BBB,2013J,583039,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-144.0,143,10,13,14.3,1,75.0,0,1,0
BBB,2013J,583098,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-32.0,136,8,14,17.0,1,25.0,0,1,1
BBB,2013J,583113,F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-138.0,141,17,18,8.294117647058824,1,78.0,0,1,1
BBB,2013J,583142,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-138.0,84,17,17,4.9411764705882355,1,65.0,0,1,1
BBB,2013J,583170,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-129.0,181,12,15,15.083333333333334,1,87.0,0,1,0
BBB,2013J,583191,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-144.0,28,4,9,7.0,1,71.0,0,1,0
BBB,2013J,583240,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Fail,-143.0,111,10,10,11.1,1,68.0,0,1,1
BBB,2013J,583255,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-96.0,77,5,15,15.4,1,75.0,0,1,1
BBB,2013J,583301,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,-138.0,2,1,2,2.0,0,,0,0,1
BBB,2013J,583367,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-138.0,2,1,2,2.0,0,,0,0,1
BBB,2013J,583433,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,-130.0,994,25,21,39.76,1,73.0,0,1,0
BBB,2013J,583459,F,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-144.0,28,8,9,3.5,1,64.0,0,1,0
BBB,2013J,583473,M,South Region,Lower Than A Level,90-100%,35-55,0,120,N,Pass,-121.0,40,3,19,13.333333333333334,1,71.0,0,1,0
BBB,2013J,583534,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-50.0,34,1,15,34.0,0,,0,0,1
BBB,2013J,583598,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-143.0,122,6,15,20.333333333333332,1,67.0,0,1,1
BBB,2013J,583609,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,-127.0,162,14,13,11.571428571428571,1,91.0,0,1,0
BBB,2013J,583645,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-87.0,99,9,7,11.0,1,76.0,0,1,0
BBB,2013J,583708,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-43.0,104,7,15,14.857142857142858,1,83.0,0,1,0
BBB,2013J,583873,M,North Western Region,Lower Than A Level,50-60%,35-55,0,180,N,Pass,-120.0,453,20,11,22.65,1,74.0,0,1,0
BBB,2013J,583964,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-46.0,28,5,9,5.6,1,15.0,0,1,0
BBB,2013J,583970,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-121.0,66,8,10,8.25,1,83.0,0,1,0
BBB,2013J,583977,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-72.0,0,0,0,0.0,1,45.0,1,1,1
BBB,2013J,584042,F,South West Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,-83.0,306,14,31,21.857142857142858,1,64.0,0,1,0
BBB,2013J,584178,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-42.0,2,1,2,2.0,1,71.0,0,1,0
BBB,2013J,584238,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-114.0,41,1,6,41.0,1,59.0,0,1,1
BBB,2013J,584325,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-66.0,233,9,20,25.88888888888889,1,65.0,1,1,1
BBB,2013J,584408,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,-120.0,32,4,9,8.0,1,76.0,0,1,1
BBB,2013J,584580,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-95.0,30,3,8,10.0,1,50.0,1,1,0
BBB,2013J,584611,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-79.0,14,2,7,7.0,1,60.0,1,1,1
BBB,2013J,584735,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-81.0,33,4,5,8.25,1,61.0,0,1,1
BBB,2013J,584762,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-135.0,195,20,7,9.75,1,85.0,0,1,1
BBB,2013J,584766,F,South West Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,-135.0,314,17,23,18.470588235294116,1,77.0,0,1,0
BBB,2013J,584813,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-120.0,115,13,18,8.846153846153847,2,73.0,0,1,0
BBB,2013J,585074,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-74.0,0,0,0,0.0,1,55.0,0,1,1
BBB,2013J,585170,M,West Midlands Region,Lower Than A Level,,0-35,0,60,N,Pass,-135.0,96,13,17,7.384615384615385,1,63.0,1,1,0
BBB,2013J,585200,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,-135.0,68,10,6,6.8,1,90.0,0,1,0
BBB,2013J,585212,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-102.0,93,13,14,7.153846153846154,1,72.0,0,1,0
BBB,2013J,585355,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-22.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,585406,F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-28.0,28,3,9,9.333333333333334,1,50.0,0,1,0
BBB,2013J,585603,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-102.0,97,9,15,10.777777777777779,1,70.0,0,1,0
BBB,2013J,585611,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,-124.0,355,12,18,29.583333333333332,1,74.0,0,1,0
BBB,2013J,585644,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass,-80.0,4,1,3,4.0,1,63.0,1,1,0
BBB,2013J,585652,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-53.0,10,5,5,2.0,1,72.0,0,1,0
BBB,2013J,585693,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-89.0,2522,27,38,93.4074074074074,1,74.0,0,1,0
BBB,2013J,585779,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-125.0,215,15,16,14.333333333333334,1,75.0,0,1,0
BBB,2013J,585790,F,South East Region,HE Qualification,50-60%,35-55,0,120,N,Fail,-72.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,585816,F,South East Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,-132.0,33,6,12,5.5,1,83.0,0,1,1
BBB,2013J,585915,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,Y,Fail,-121.0,1,1,1,1.0,0,,0,0,1
BBB,2013J,585963,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Fail,-129.0,43,2,7,21.5,1,61.0,0,1,1
BBB,2013J,586072,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-36.0,26,5,10,5.2,1,53.0,1,1,1
BBB,2013J,586078,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-60.0,2,1,1,2.0,1,52.0,0,1,0
BBB,2013J,586145,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-121.0,3,2,3,1.5,1,81.0,0,1,1
BBB,2013J,586165,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,-129.0,13,4,6,3.25,1,66.0,0,1,1
BBB,2013J,586346,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-128.0,246,14,20,17.571428571428573,1,69.0,0,1,0
BBB,2013J,586393,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-74.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,586407,F,South West Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,-128.0,90,7,14,12.857142857142858,1,75.0,0,1,1
BBB,2013J,586416,F,Ireland,HE Qualification,50-60%,0-35,0,60,N,Pass,-38.0,200,9,8,22.22222222222222,2,66.0,0,1,0
BBB,2013J,586440,F,London Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-94.0,114,11,14,10.363636363636363,1,65.0,0,1,0
BBB,2013J,586490,F,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-51.0,43,3,11,14.333333333333334,1,62.0,1,1,1
BBB,2013J,586516,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-79.0,1616,20,48,80.8,1,90.0,0,1,1
BBB,2013J,586535,F,South Region,Lower Than A Level,50-60%,0-35,0,120,Y,Pass,-128.0,434,23,30,18.869565217391305,1,85.0,0,1,0
BBB,2013J,586581,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-128.0,199,18,16,11.055555555555555,1,86.0,0,1,0
BBB,2013J,586720,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-113.0,5,2,2,2.5,1,65.0,0,1,1
BBB,2013J,586742,F,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-123.0,58,7,13,8.285714285714286,1,60.0,0,1,0
BBB,2013J,586836,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-125.0,72,8,14,9.0,1,48.0,0,1,1
BBB,2013J,586843,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-31.0,281,18,26,15.61111111111111,1,81.0,0,1,0
BBB,2013J,586882,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,-114.0,20,1,9,20.0,1,65.0,0,1,1
BBB,2013J,586928,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,-123.0,152,13,17,11.692307692307692,1,87.0,0,1,1
BBB,2013J,586996,F,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-51.0,473,27,28,17.51851851851852,1,77.0,0,1,0
BBB,2013J,587051,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-124.0,78,6,9,13.0,1,91.0,0,1,1
BBB,2013J,587071,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,Y,Fail,-122.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,587192,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-79.0,125,15,10,8.333333333333334,1,86.0,0,1,0
BBB,2013J,587194,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-121.0,0,0,0,0.0,1,67.0,0,1,1
BBB,2013J,587219,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-123.0,364,22,17,16.545454545454547,1,61.0,0,1,1
BBB,2013J,587223,F,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-114.0,599,23,34,26.043478260869566,1,55.0,0,1,0
BBB,2013J,587297,F,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-81.0,316,13,26,24.307692307692307,1,80.0,0,1,0
BBB,2013J,587409,F,Wales,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-19.0,0,0,0,0.0,0,,0,0,0
BBB,2013J,587418,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-116.0,187,22,10,8.5,1,78.0,0,1,0
BBB,2013J,587423,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,180,N,Distinction,-122.0,506,21,31,24.095238095238095,1,64.0,0,1,0
BBB,2013J,587564,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-17.0,164,6,27,27.333333333333332,1,40.0,0,1,0
BBB,2013J,587702,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-101.0,377,15,6,25.133333333333333,1,78.0,0,1,0
BBB,2013J,587722,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,60,N,Distinction,-89.0,47,7,9,6.714285714285714,1,72.0,0,1,0
BBB,2013J,587732,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-95.0,235,20,21,11.75,1,63.0,0,1,0
BBB,2013J,587754,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-60.0,34,3,11,11.333333333333334,1,87.0,0,1,0
BBB,2013J,587755,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-74.0,47,4,10,11.75,1,83.0,0,1,0
BBB,2013J,587810,F,Wales,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-52.0,134,12,24,11.166666666666666,1,77.0,0,1,0
BBB,2013J,587824,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,-120.0,87,10,12,8.7,1,74.0,0,1,1
BBB,2013J,587838,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-22.0,174,7,18,24.857142857142858,1,72.0,0,1,1
BBB,2013J,587923,F,Scotland,Lower Than A Level,70-80%,0-35,0,120,Y,Pass,-15.0,231,12,30,19.25,1,85.0,0,1,0
BBB,2013J,587961,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-117.0,7,3,5,2.3333333333333335,0,,0,0,1
BBB,2013J,587985,F,London Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction,-100.0,78,6,9,13.0,1,73.0,0,1,0
BBB,2013J,588117,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-116.0,337,13,24,25.923076923076923,1,71.0,0,1,0
BBB,2013J,588265,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-9.0,83,3,13,27.666666666666668,1,63.0,0,1,0
BBB,2013J,588321,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-116.0,54,6,12,9.0,1,54.0,0,1,1
BBB,2013J,588355,F,London Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,-29.0,89,6,16,14.833333333333334,1,85.0,0,1,0
BBB,2013J,588432,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-25.0,85,3,14,28.333333333333332,1,65.0,0,1,1
BBB,2013J,588642,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-59.0,192,10,17,19.2,1,77.0,0,1,0
BBB,2013J,588691,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-108.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,588713,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-92.0,3,1,3,3.0,0,,0,0,1
BBB,2013J,588883,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-108.0,369,21,25,17.571428571428573,1,71.0,0,1,0
BBB,2013J,588910,F,Wales,HE Qualification,90-100%,35-55,0,60,N,Pass,-31.0,196,16,17,12.25,1,88.0,0,1,0
BBB,2013J,589067,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-95.0,180,10,27,18.0,1,64.0,0,1,0
BBB,2013J,589123,F,South West Region,HE Qualification,50-60%,35-55,0,120,N,Pass,-36.0,85,6,11,14.166666666666666,1,72.0,0,1,0
BBB,2013J,589154,F,East Anglian Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,-28.0,26,3,7,8.666666666666666,1,49.0,0,1,1
BBB,2013J,589296,M,North Western Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,-109.0,836,27,16,30.962962962962962,1,65.0,0,1,0
BBB,2013J,589302,F,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-53.0,154,12,10,12.833333333333334,1,87.0,0,1,0
BBB,2013J,589411,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-22.0,137,9,18,15.222222222222221,1,60.0,0,1,0
BBB,2013J,589471,F,South Region,Lower Than A Level,90-100%,35-55,0,90,N,Withdrawn,-37.0,89,14,13,6.357142857142857,1,80.0,0,1,1
BBB,2013J,589508,F,South East Region,HE Qualification,20-30%,35-55,0,60,Y,Distinction,-32.0,327,22,13,14.863636363636363,1,92.0,0,1,0
BBB,2013J,589509,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Pass,-30.0,57,7,6,8.142857142857142,1,78.0,0,1,0
BBB,2013J,589903,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-65.0,43,6,13,7.166666666666667,1,72.0,1,1,0
BBB,2013J,589950,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,-52.0,45,3,11,15.0,1,68.0,1,1,0
